gene1;gene2;bma_resnik;bma_seco;gic_resnik;gic_seco;sim(phen series)
SLC16A12;HESX1;0.12067361437194178;0.2144162983923818;0.0071281301356101966;0.007418451731944676;0.0
EARS2;C1QBP;0.17657612410853593;0.3395654106060835;0.1298364892260437;0.13696691916171147;1.0
PDE6B;SEMA4A;0.3365337592372502;0.6359632361616943;0.3352663430561182;0.3785801173022696;0.3333333333333333
NARS2;RMND1;0.299296695096972;0.6046701500838936;0.2678499734674452;0.2963032707770696;0.5
PIGA;NALCN;0.2609165603338873;0.5207639725505389;0.17054783297269013;0.2071222399657154;0.0
UCHL1;IL17RA;0.13081490151556785;0.2552918723057429;0.04331454415824952;0.04666755004030429;0.0
BANF1;NEB;0.21953521375612214;0.3890307735602656;0.08133907254656009;0.08950026828959022;0.0
NKX2-5;SRD5A3;0.22542211243183424;0.4162059606004999;0.07736984207397503;0.09779838057836196;0.0
TRIO;SMARCA4;0.2747542560076497;0.5323341852686623;0.15090515791114933;0.17042687604715898;0.3333333333333333
RAX2;IFT74;0.17151945544136082;0.2919954739754961;0.0883058052120051;0.08619834319149881;0.0
CACNA1F;OPN1MW;0.4024833320651874;0.6463708785390473;0.22880038722602075;0.2711865821462258;0.5
ORC6;MGME1;0.18654940391692112;0.3720900347269045;0.06543858500785453;0.08078201022142052;0.0
GCM2;CAPN3;0.15089113145472882;0.27385350931945224;0.020929955868636375;0.02522201293507135;0.0
PNPT1;PAX3;0.1609314146314799;0.30333371420193656;0.06711601032351355;0.07940946976864137;0.0
PIGA;ACTL6B;0.25783444476625145;0.5236384133010537;0.18410610576898187;0.2129223800008305;0.3333333333333333
MCPH1;NCAPD2;0.2553279398116148;0.6313303424165608;0.20732696237819195;0.2598613954559329;0.3333333333333333
TSFM;AIFM1;0.21603449371200406;0.4446692578129013;0.12844317287368984;0.15341873092273384;0.25
DPAGT1;ALG14;0.4654288780610272;0.7852510070636421;0.5240702772885252;0.5200574437471028;1.0
TTC8;COL4A5;0.2364069507748242;0.4159499241588875;0.09978994915146512;0.107381116685771;0.0
AGBL5;ZNF408;0.4109952769032028;0.7706425965067653;0.7144883435898496;0.7765468228147102;0.5
TECPR2;AMACR;0.19764047701069554;0.4035042225940557;0.10386005006651992;0.11768981261314986;0.0
LDB3;TTN;0.3931953440039712;0.6276565865941046;0.2124028924733965;0.21907018934693667;0.6
PYCR2;RPL35;0.17697417597754722;0.3515937031183581;0.0787181003832234;0.08280066259886867;0.0
ABCB6;BACH2;0.055052373843266805;0.11118123847622682;0.011547105938901077;0.013439948307359076;0.0
GLRX5;REN;0.10536010620576053;0.19396087971703774;0.03630884130517775;0.04137439914426567;0.0
TOPORS;NRL;0.4203168712670579;0.7870359642216844;0.7751813068885498;0.8250796994046478;1.0
SCN4A;NCAPD3;0.168304174738356;0.3485872250150085;0.053410132014899435;0.07195879127608988;0.0
CRX;USP45;0.3448930371779301;0.6243230289208384;0.3490701868723002;0.3722133939333497;1.0
POLG2;TYMP;0.3330900211718317;0.5838040883811981;0.1949138271287673;0.2096422967616368;0.3333333333333333
NR2E3;IFT140;0.30538571516076274;0.5695685990069252;0.2891104715275249;0.328665785574909;0.5
CRYBB3;CRYAA;0.3682563653311741;0.6543594402174497;0.20212561690616693;0.21619676435295104;1.0
CYBB;UNC119;0.30512406810378445;0.4854414655308577;0.12591165099212268;0.14208464863794434;1.0
GLS;CAD;0.1722236597890104;0.4201000159742877;0.11278696701596976;0.14507664756258576;1.0
DLD;PMFBP1;0.09302823506421086;0.16692450954543464;0.0034026904108889235;0.0041451619386932365;0.0
MCCC2;FTSJ1;0.1435210310222965;0.3473115111507482;0.053565106799258105;0.07336180250858612;0.0
HRAS;NIPBL;0.3135106318550484;0.5749334156697412;0.18197610700225034;0.21414658996139874;0.0
FANCG;BRCA2;0.4478204160366259;0.7619075613497373;0.6688404773490254;0.6977651152269082;1.0
MIR96;ZMPSTE24;0.15561490350120522;0.35425566493432303;0.0085520866925255;0.012526526541682905;0.0
SBDS;STAG3;0.13654737143988996;0.21225948640480105;0.0105987008451002;0.010497461012060958;0.0
MID2;ZNF711;0.4822431188355901;0.9172139726548072;0.9196153723464766;0.9205783535706168;0.5
SYT14;IDUA;0.1367977323971046;0.3139126830474459;0.022917311595570103;0.03352056784740698;0.0
USH1G;ROBO3;0.21205074761614856;0.4142918153355197;0.12360264077450067;0.14922325933314215;0.0
DNM1;CPLX1;0.2885660771363724;0.5757462217424691;0.17681654425331822;0.21566697712676464;1.0
NDUFV2;GATAD2B;0.2125423705991048;0.4337358355528919;0.10760787361947843;0.13036226035045986;0.0
NLRC4;LRSAM1;0.1272286774886014;0.21786408135815816;0.027013815772261543;0.025030430079208785;0.0
TRIO;PPIB;0.19567646534073171;0.35157761182127445;0.0606047505660342;0.06449273460965414;0.0
GTF2E2;GJB1;0.24441996142468936;0.4721064828103192;0.12087371621996006;0.14479665819881068;0.0
RPGRIP1;USP45;0.33244069959810457;0.5957357783771565;0.2335092568502305;0.251020056437821;1.0
FKTN;TOR1AIP1;0.2933292084964451;0.4668728855809061;0.04974493193760079;0.04869899592316207;0.25
PACS2;WWOX;0.23446550839097585;0.4820676850190498;0.09802869096329232;0.11724781503712542;0.5
ADAMTS2;B4GALT7;0.30494945831684583;0.5262894504883028;0.17579913570799005;0.18474044289497374;1.0
MTHFR;GH1;0.12900973373047836;0.21924746454844224;0.03198442375114448;0.03609642122674705;0.0
SETX;B3GALNT2;0.2588319742853185;0.480614451820856;0.1075053783133719;0.11916857509252725;0.0
CERS3;PIBF1;0.1313241648823303;0.23444571615376056;0.04364367309720935;0.044437547609106315;0.0
DNAJC5;TP63;0.07818596081714285;0.17185864790240035;0.0055448750291937935;0.007542997479010836;0.0
SGCA;B2M;0.11457597463107945;0.17467895857026025;0.01825765023874591;0.017265604309920746;0.0
LCA5;GUCY2D;0.3462261469138399;0.6298028899545909;0.30073973111896724;0.3737661057323903;1.0
CHN1;NDRG1;0.19005330010904792;0.342151372426665;0.04809658415876986;0.056096082289613165;0.3333333333333333
ACTL6B;PACS2;0.2407472719194705;0.5122932292500318;0.16546084698403896;0.18418508153291974;1.0
NEUROD2;NOTCH3;0.2396884604684829;0.4742461209670146;0.11243308412372316;0.13310635283387118;0.0
CDKN1B;LIPE;0.265357437678426;0.4018501173005876;0.0462817850095798;0.054554870003812164;0.0
INVS;SYT2;0.13106024768959065;0.2575347599088896;0.03635699533306847;0.04337974750304471;0.0
LRRC6;DNAL1;0.5479204343756026;0.8959999659781974;0.8636361704753829;0.8786098086333831;1.0
GDF9;FOXL2;0.3525223277985583;0.5507379491086767;0.22777322283150336;0.2108837405600429;1.0
NUP205;ACTL6B;0.001420147710618832;0.02609815971986706;1.969524518555419e-05;0.00038648767764635816;0.0
RPL15;RPS29;0.4411065027623316;0.7197848857360163;0.7195028412081188;0.7556222140659475;1.0
ATP6AP1;IKBKG;0.2262352786169297;0.3915183729137096;0.06668656057490906;0.06966535009790548;1.0
SPTLC2;DNMT1;0.1964438183979943;0.3321844671028493;0.06655161512586498;0.06550146057966169;0.5
PRKACG;SLFN14;0.5122755124674658;0.8208080966413438;0.6896001998414288;0.7182798496500329;1.0
LDB3;PSEN1;0.26056093299428623;0.4811949608857198;0.12174481252638285;0.13761564562923234;0.2
MYCN;CYP1B1;0.0537814828834964;0.10486623623509372;0.011191967494626216;0.011744998932258615;0.0
KCNC1;GOSR2;0.25653389446485364;0.529788002496686;0.20797150861498195;0.2275329771475585;1.0
MSN;LCK;0.3074879605302768;0.4720407072540165;0.3207761296383261;0.3093101271327682;1.0
PROM1;CDHR1;0.4151669632642635;0.7535705301635159;0.6341434885506116;0.7109931463547674;1.0
LRRC56;CCDC114;0.5388334976175544;0.8858529949181445;0.7810976487538472;0.8128409706959427;1.0
TMEM240;FGF14;0.39112469814944417;0.7027275494983733;0.3320790065887145;0.3711431926539392;1.0
CRYBA4;GDF2;0.10739845718307237;0.20091388673784488;0.008548070872985331;0.0107388739178061;0.0
NAA15;BLNK;0.06614540205697347;0.13469023763441307;0.0025149080271918514;0.0034374348580499085;0.0
GOSR2;RHO;0.10113115947447572;0.22293761405054366;0.01561961782070618;0.020168991877977868;0.0
ATXN8;TSHR;0.15363769438344324;0.3197049401929166;0.04996356585092414;0.06063984209420752;0.0
ZIC1;CD40LG;0.04578445102321901;0.09784966303888347;0.005070033820985214;0.005975842547979492;0.0
FCN3;FAH;0.12346896986093245;0.18333535506035445;0.012521658431335387;0.011948942543800026;0.0
GNRH1;FGF8;0.4306818738799684;0.7420103109820946;0.4243140790074872;0.4320567794443717;1.0
TNFSF11;CSPP1;0.2478717206389133;0.4406851960840662;0.1080010843134095;0.11956267233941208;0.0
TPK1;CRBN;0.19631721133262708;0.4620936309491194;0.11254267226452652;0.14458399574092967;0.0
ORAI1;UNC119;0.18816512425374;0.3245175873010417;0.05734811666851075;0.06048677552328807;1.0
PDE6G;ARL6;0.3743062884357045;0.7015403318112308;0.4973287489312008;0.522007731217269;0.5
NDUFAF5;TIMMDC1;0.4168395595469532;0.7748340140135787;0.6788338835101329;0.6798039410472029;0.25
LRRC6;CCDC103;0.5490503933820572;0.8993664599083007;0.8534732230661395;0.8800024384390371;1.0
EIF4G1;RPS29;0.13165532069763808;0.2672799280988958;0.03076321268204385;0.03504074195409432;0.0
USP9X;GDI1;0.3890402729873486;0.7315934933704948;0.3642165680461458;0.3931980194622748;1.0
NOL3;HNMT;0.1998624502604645;0.4096838661186713;0.03709677167336455;0.04089718108611493;0.0
CLRN1;PDE6B;0.4007951928457098;0.7446690605445125;0.63640026184098;0.678672965871531;0.3333333333333333
IQSEC2;RPS6KA3;0.3563878056462174;0.6754910130415902;0.3601030330247331;0.398716531754933;0.5
PLN;MYH6;0.4183395843956389;0.7091952752970028;0.6042958611628092;0.633817555154003;0.5
MFSD2A;ASPM;0.37606059070473263;0.7364564903505436;0.6123442018413252;0.6212749717287447;1.0
SNCA;CERKL;0.1908641448873002;0.3751920597239707;0.041177155919264345;0.049151365687179205;0.0
CEP83;XPNPEP3;0.35284511256326545;0.5706110010023818;0.25352228233390545;0.2736993156463281;1.0
ERLIN2;CPLX1;0.27519458526526985;0.5229924771448393;0.11446848539569365;0.13571963437065865;0.0
RLIM;DLST;0.1870430160174592;0.3552792130489388;0.05323733393416298;0.0640966577795525;0.0
ISCA2;PHF8;0.0731111682027599;0.1830466991056227;0.02386683316302533;0.03480967054142512;0.0
POC1B;KRT85;0.0014201477106188314;0.02609815971986706;5.006336193615794e-05;0.0012069768146440825;0.0
SASS6;TSEN34;0.2160459446268937;0.4566183431671172;0.1624781686832795;0.17866640810550646;0.0
MYT1L;PON1;0.1164390318785278;0.24184352477684465;0.018149893378502816;0.020820701405291738;0.0
REEP1;NIPA1;0.4067533285421179;0.681650568938249;0.2834677592454265;0.3192309318908225;1.0
IL1RN;C1QBP;0.11909432656038348;0.2391522396064525;0.05528920330531902;0.06698031859157502;0.0
MTFMT;NDUFB11;0.2802680369333013;0.5515684479533665;0.18091791397112408;0.20568979653073505;0.5
TXNRD2;SPTAN1;0.11424900722651535;0.26953566919053823;0.029250525717396232;0.041107381877826935;0.0
KIZ;NEK2;0.42211280339995183;0.8140220249429201;0.9403182433539724;0.9520769836445436;1.0
SLC5A7;MUSK;0.33147146826002205;0.5898470341795378;0.2103134725122941;0.22813791165555444;1.0
G6PC3;GRN;0.09280298780775617;0.2053379659846948;0.014412649622139074;0.01935400490726036;0.0
CEP120;DYNC2H1;0.3907913522658414;0.6448249520407008;0.3936723150058444;0.4067401368338736;0.5
ARHGDIA;PRPS1;0.21747202391086928;0.41816344856625604;0.06140201681655184;0.07383556722968472;0.0
NEFH;STAT3;0.19009253043855875;0.3545527857599122;0.04645403335864516;0.05438473111387985;0.0
GNRHR;TAC3;0.5249662077803668;0.9041795403902352;0.8936739953044459;0.8943901342504227;1.0
ARV1;AP3B2;0.408849958836814;0.8282069808763655;0.8837554483822275;0.8897059472437739;1.0
SHROOM4;TBC1D24;0.24428408767384854;0.5032868943121468;0.10913326634730326;0.1287774369186799;0.0
B9D1;ERCC6;0.2726667051361392;0.5150663701513758;0.16945608123186073;0.2015254738808427;0.0
STT3B;MAGT1;0.07977899467043102;0.12998326189552914;0.012102538514959115;0.010783387136430256;1.0
F9;NSMF;0.02816298748536605;0.06201204830170255;0.00429886247031176;0.0042087562992196206;0.0
GJB3;WFS1;0.18348198058146756;0.3651248023174637;0.12543684700177266;0.14150742344969086;0.25
PLEKHG5;KIF1B;0.2701984474803581;0.4578464042038968;0.10757008579991176;0.1143276029978351;1.0
PRDM8;SNTA1;0.09162072660539322;0.20430217578445886;0.014216906768458873;0.019974604824114225;0.0
RARS2;CLP1;0.2656933411810349;0.5643202460138614;0.23813750930881444;0.2721464744317974;1.0
DPM1;DHDDS;0.2387139568481161;0.4928711306497878;0.1708617135532659;0.19911862963749186;0.5
TRAK1;SIK1;0.28932393559796604;0.6019213875201903;0.2249692311988025;0.2641838468616658;1.0
ITPR1;MASP2;0.04208104651385805;0.08701555967438128;0.013608898095039396;0.014332146586874338;0.0
SLC6A3;EHMT1;0.2015729840931416;0.4349071281871738;0.0749847309855193;0.09099244452636464;0.0
RPS19;NFIX;0.2700780520111513;0.4940326915260863;0.13939345808393808;0.15864474461921968;0.0
TBC1D24;NBEAL2;0.18210025476260056;0.29140545091558645;0.020242348838661155;0.0208134047403272;0.0
BUB1B;PIGO;0.2823542347259688;0.5766426244596499;0.18863932030440844;0.2255928180484963;0.0
CRTAP;MED25;0.13816472052618348;0.2690973222928207;0.06994775976472575;0.07761992351074858;0.0
ARMC9;PAX8;0.1926312369402094;0.39752680239699395;0.08737911469448405;0.11111702990901763;0.0
P4HB;CLN8;0.0967081368505941;0.22224592206586205;0.0234459236844906;0.031210221824009725;0.0
LINGO1;FMN2;0.2528782890131499;0.6159237815787406;0.23417966883398664;0.2825859674631377;0.5
JPH2;MYBPC3;0.31555276110379044;0.5205635254699199;0.09277235483405474;0.09921246223654204;0.3333333333333333
HPSE2;LRIG2;0.4958807293044518;0.8259955242417123;0.8370740491080495;0.849617812622606;1.0
KIF1B;INF2;0.3492443776116714;0.5616218834959501;0.14134334431017512;0.15329376248422838;0.5
MINPP1;USP9Y;0.09676734067047993;0.17267252382402926;0.004978155679499361;0.006571121697432199;0.0
PROK2;FEZF1;0.4349416199067683;0.7670237249016632;0.6245396465308679;0.640171497161514;0.5
NDST1;SLC6A17;0.2269604005073464;0.4847078429104438;0.10840700148667216;0.12821207100533952;1.0
TOPORS;CRYGC;0.24615587150696255;0.44607838512410464;0.10030821558326623;0.1055192665661766;0.0
IL1RAPL1;CRAT;0.15886686704638847;0.35131937186110906;0.03287742905091708;0.040572255139869895;0.0
TNNT2;SGCD;0.3849243782175942;0.6727354937005365;0.36239998565745707;0.3955124478158654;0.2
NDUFV1;NDUFS6;0.41920113819913374;0.7716276708819865;0.6789495115702693;0.6812700658874119;0.16666666666666666
CD3E;CD3D;0.6316776409453149;0.8829626249849412;0.8964368036475733;0.9094985330735716;1.0
PYCR2;MC1R;0.10062582319528754;0.20987249602194208;0.03018048005398468;0.03603767016481721;0.0
RAB28;CARD14;0.0014201477106188314;0.02609815971986706;4.217902243413327e-05;0.00105059150823317;0.0
PRKN;TLK2;0.20285608351064288;0.4135166742454225;0.08834449031750964;0.10351737305100707;0.0
ROM1;RP2;0.4365636548376639;0.8056290456475468;0.9143238578205679;0.9331706809031104;0.5
MYPN;PRICKLE1;0.1344817682474828;0.2885182777833727;0.021108070221481638;0.025745714656445408;0.0
SPTLC2;GYG1;0.13390662563842934;0.241480373579176;0.029240847286537763;0.036228758900594335;0.0
ERCC3;RNF113A;0.4897862560841518;0.788053498221875;0.6405009219966198;0.6560849465252089;1.0
KDM5B;TUSC3;0.3983687431523944;0.7668253887668783;0.5514576726619755;0.5688232149896236;1.0
ECEL1;PIEZO2;0.29440543504983;0.5509983568605435;0.13896743022555585;0.1476338417221439;1.0
WDR35;WDR60;0.4341430914425147;0.7073001487440698;0.4798528031055786;0.4832055422408722;0.5
NEFH;KIF1B;0.2518852498272593;0.4485783176870458;0.08569665027914039;0.103983954743942;0.5
MICOS13;ERBB4;0.18167290823430227;0.3764549615830439;0.08090202041929957;0.09414438589388248;0.0
GPC6;UNG;0.12843613085207747;0.22061152176836307;0.03224480091455698;0.03571931765131927;0.0
TBP;ATXN10;0.3542249328960655;0.6666025413699119;0.2919947794903819;0.3355509483352428;0.5
MATR3;CHCHD10;0.3928965523691639;0.6763283587366289;0.33851019245785924;0.3622979300657744;0.5
SAG;SEMA4A;0.3318610440372142;0.6252492813552102;0.3208907484221916;0.3651798729762873;0.3333333333333333
CORO1A;PIK3CD;0.3011509377491129;0.4655689525068236;0.19906598874941572;0.21280014012379656;0.5
AIMP1;RARS1;0.3044569602402781;0.6288320255338442;0.2424207034634384;0.2899011463459509;1.0
MRPS2;NEXMIF;0.17864436532740052;0.4529144330071439;0.07936132216015249;0.10584890108422217;0.0
GATA4;CACNA1A;0.15806448951201293;0.33756397065999083;0.06264004227433721;0.08408027366988452;0.0
TCTN3;PIBF1;0.3170080717862679;0.5904182545946217;0.22298405855571699;0.25307486215872305;0.5
ATP6AP1;STAT1;0.2458117684664762;0.4112405384163012;0.07536539673072974;0.08181191808415603;1.0
MIR96;SOX10;0.15896935395211104;0.3606765611868513;0.015393247099392087;0.020674948999225787;0.0
TTC8;CLRN1;0.3587540371952932;0.6652448298843938;0.42753794784458304;0.4515168846182613;0.3333333333333333
TTC8;TMEM67;0.29785083680803004;0.5462214239798482;0.18745127222670396;0.2076248744514048;0.2
ST3GAL3;CACNA1A;0.2884656591270329;0.6098435201591317;0.19186766224278676;0.22563093954796976;0.25
TTC8;PDE6B;0.3782047479605904;0.7036748241843559;0.4742517522158228;0.4963590030702581;0.3333333333333333
NOP10;NHP2;0.5224666544154489;0.8141791908676133;0.9841859865473076;0.9872775853862816;1.0
PARK7;SYNJ1;0.2933021397054476;0.5483525275217045;0.15386913193307586;0.16148019788515844;0.5
KIF1B;AIFM1;0.2376603630083085;0.4316644204277319;0.10735788497418172;0.12338272157644148;0.25
SCN1B;HDAC8;0.18935722703146035;0.38113799735554266;0.06824396830083226;0.08062439240364035;0.0
MTMR2;PRPS1;0.2925710155983005;0.5002727834899958;0.0943296512170164;0.09858818702776234;0.3333333333333333
TNIK;ELP2;0.24314820262671896;0.5416056443685445;0.13974334322301213;0.17010625420020614;1.0
APOA2;SLC25A1;0.10763751513689936;0.1893048813212838;0.011158569586041757;0.011667399439304357;0.0
SGCE;LRRK2;0.2870458739292176;0.5537205985157425;0.0757081755046074;0.09133065868578444;0.0
ARID1B;ARID1A;0.41907638492809696;0.7368986940828519;0.5408388656124219;0.5528995572350849;1.0
NANOS1;KCNJ18;0.12358552618581395;0.2117489974768203;0.007206880977259552;0.008591395124404816;0.0
EGR2;KARS1;0.36403010641802025;0.6384110094876265;0.2173100974562732;0.2491661548883896;0.3333333333333333
HABP2;TMEM107;0.16553877758562574;0.2700425565392535;0.0317010655968161;0.03235444630044579;0.0
PREPL;SLC5A7;0.22834046444541345;0.4680848142692177;0.11517553261318801;0.13834834944493965;0.5
NDUFA11;MAB21L2;0.1574516566639485;0.32400467012181833;0.06492675524433597;0.0755671226840551;0.0
GAD1;UBE2T;0.1562498208188815;0.3682201730603207;0.04640174686169761;0.065214327154915;0.0
IL12B;SURF1;0.2238666369363968;0.4136123168859226;0.09748103081164436;0.10825404405608076;0.0
PHOX2A;PPP2R3C;0.11684453791781105;0.21332073570310076;0.01958300093570927;0.02260939846649148;0.0
DLL3;PRPH;0.15496153662218748;0.29890934998875696;0.04416809063558743;0.050709421368502317;0.0
SCN4B;CAV3;0.38981116971640223;0.5703172083145444;0.24321932344104316;0.25061743485938764;0.5
EDNRB;SDHD;0.29108704498340005;0.5202302643945248;0.11199379287767523;0.1349945753293397;0.0
DOCK8;WDR4;0.18043346659962234;0.3057637854394746;0.04918169722944009;0.05470810873833136;0.0
SLC1A2;NTRK2;0.3884830228250943;0.7948554459128615;0.7317437806873553;0.7541088686630335;1.0
ADAT3;SPATA7;0.21898940840819345;0.4461825520362664;0.11470141378991668;0.12863052447273216;0.0
B4GALNT1;DRD3;0.18928978238002808;0.4043870634252986;0.029943161851229905;0.03907029270106927;0.0
